#(id,from,to,speed,planTime)
(14997,81,26,4, 60)
(44400,51,9,8, 60)
(14989,41,97,4, 60)
(25286,41,100,6, 60)
(10630,34,99,4, 60)
(16931,9,52,6, 60)
(33710,88,23,4, 60)
(44347,75,30,8, 60)
(37585,19,72,8, 60)
(29574,63,8,6, 60)
(23983,11,78,6, 60)
(37140,74,29,8, 60)
(50643,64,20,6, 60)
(17015,21,79,8, 60)
(14961,26,71,6, 60)
(46286,13,78,6, 60)
(33695,90,32,4, 60)
(50357,69,4,6, 60)
(46300,10,82,6, 60)
(44231,82,37,4, 60)
(37733,96,31,4, 60)
(46321,57,2,4, 60)
(17134,92,9,6, 60)
(29275,75,10,8, 60)
(23868,9,84,8, 60)
(27967,10,52,6, 60)
(46198,96,21,8, 60)
(44762,63,18,6, 60)
(16556,43,99,4, 60)
(30423,85,40,6, 60)
(16480,99,43,8, 60)
(37270,25,80,4, 60)
(15127,39,82,6, 60)
(32227,32,88,4, 60)
(15121,50,93,6, 60)
(44692,94,10,6, 60)
(16453,7,92,6, 60)
(30441,72,30,8, 60)
(24425,29,92,6, 60)
(10445,91,49,8, 60)
(37395,11,96,6, 60)
(37398,12,70,6, 60)
(37440,37,81,8, 60)
(34202,86,1,6, 60)
(44602,37,82,6, 60)
(46162,38,93,8, 60)
(34217,21,89,6, 60)
(37463,1,96,8, 60)
(37470,88,13,4, 60)
(50467,100,31,4, 60)
(16352,37,92,8, 60)
(37186,57,1,8, 60)
(24455,21,99,8, 60)
(27895,49,93,8, 60)
(16287,95,20,8, 60)
(37788,41,97,4, 60)
(32231,71,27,6, 60)
(10342,23,88,4, 60)
(33839,38,81,8, 60)
(30936,87,12,6, 60)
(17486,23,79,4, 60)
(38054,22,80,6, 60)
(34043,85,40,8, 60)
(30350,28,82,8, 60)
(27845,45,100,6, 60)
(45219,55,10,6, 60)
(23523,54,10,6, 60)
(14681,22,87,8, 60)
(45847,21,77,6, 60)
(50149,38,82,8, 60)
(36985,86,11,6, 60)
(23516,63,8,6, 60)
(46095,92,29,4, 60)
(28090,86,31,8, 60)
(27840,43,98,8, 60)
(17565,80,2,8, 60)
(30335,83,40,8, 60)
(43784,64,10,8, 60)
(43759,28,92,8, 60)
(25554,2,98,4, 60)
(43715,52,9,6, 60)
(10248,100,13,8, 60)
(14617,95,10,6, 60)
(45838,43,99,8, 60)
(14616,54,9,4, 60)
(23625,35,100,4, 60)
(33630,19,82,4, 60)
(45197,80,4,4, 60)
(14707,92,40,6, 60)
(16189,73,30,8, 60)
(14885,47,91,4, 60)
(17165,32,98,8, 60)
(25481,15,70,8, 60)
(36225,31,89,6, 60)
(15338,64,10,6, 60)
(10315,47,92,6, 60)
(37869,60,5,4, 60)
(27302,80,25,6, 60)
(44091,88,22,6, 60)
(25258,23,90,8, 60)
(46381,68,2,6, 60)
(44080,37,91,6, 60)
(46587,49,93,8, 60)
(44061,52,8,6, 60)
(10765,74,10,8, 60)
(28059,12,87,8, 60)
(30896,20,92,8, 60)
(36192,60,5,6, 60)
(45172,32,90,4, 60)
(43972,1,67,8, 60)
(32018,79,23,8, 60)
(31315,58,3,4, 60)
(10775,85,20,4, 60)
(50230,33,88,6, 60)
(10285,67,12,8, 60)
(10787,74,20,6, 60)
(34047,100,11,6, 60)
(25510,17,72,6, 60)
(42827,7,82,8, 60)
(40574,74,20,6, 60)
(39660,99,41,6, 60)
(39584,16,81,6, 60)
(39603,7,62,6, 60)
(11894,50,92,8, 60)
(35705,74,10,8, 60)
(47106,31,87,4, 60)
(41596,67,2,6, 60)
(19861,65,10,8, 60)
(19866,54,9,4, 60)
(41574,65,20,4, 60)
(30672,17,82,8, 60)
(49166,56,1,6, 60)
(41558,50,95,4, 60)
(49158,35,90,4, 60)
(11947,74,20,4, 60)
(31113,66,11,4, 60)
(13136,12,68,8, 60)
(33224,35,100,8, 60)
(39780,76,1,4, 60)
(20060,81,26,8, 60)
(13057,21,89,4, 60)
(41405,47,91,6, 60)
(13058,28,93,6, 60)
(26525,44,100,8, 60)
(13230,92,30,4, 60)
(11984,32,99,4, 60)
(35111,2,98,6, 60)
(21876,26,91,4, 60)
(21890,63,10,8, 60)
(47993,36,81,6, 60)
(41493,3,70,8, 60)
(29487,75,10,4, 60)
(35683,61,18,4, 60)
(49060,43,100,8, 60)
(30807,27,92,8, 60)
(11822,3,80,4, 60)
(19378,95,40,8, 60)
(39345,6,91,8, 60)
(11655,16,91,4, 60)
(39372,58,2,8, 60)
(33316,24,80,4, 60)
(22172,2,70,6, 60)
(22162,56,1,6, 60)
(39421,26,71,8, 60)
(11715,92,37,4, 60)
(49321,24,80,4, 60)
(22131,27,91,8, 60)
(41936,39,93,8, 60)
(22112,84,29,8, 60)
(39459,5,70,4, 60)
(47768,91,6,8, 60)
(34980,50,94,8, 60)
(13361,15,100,6, 60)
(13258,24,99,6, 60)
(31220,62,9,6, 60)
(13280,71,28,8, 60)
(41733,96,41,6, 60)
(28461,54,10,6, 60)
(19673,7,92,6, 60)
(22008,88,33,6, 60)
(39522,55,10,4, 60)
(19608,67,2,8, 60)
(22057,58,3,8, 60)
(19577,24,80,8, 60)
(13322,1,69,6, 60)
(47798,86,21,8, 60)
(13358,28,92,4, 60)
(32323,3,78,4, 60)
(13033,27,72,4, 60)
(35152,43,100,4, 60)
(33192,77,11,8, 60)
(48374,7,91,8, 60)
(12668,6,71,8, 60)
(26124,93,29,4, 60)
(20520,33,99,8, 60)
(48406,44,99,8, 60)
(48413,81,20,6, 60)
(26144,10,84,8, 60)
(40285,22,77,8, 60)
(35320,66,1,6, 60)
(33086,54,10,8, 60)
(28656,30,93,6, 60)
(30065,83,19,4, 60)
(20634,33,90,6, 60)
(48458,5,90,4, 60)
(48769,45,100,8, 60)
(20643,42,97,4, 60)
(35461,36,81,4, 60)
(35385,11,69,6, 60)
(12422,84,9,8, 60)
(26261,51,9,6, 60)
(20796,13,98,4, 60)
(40485,22,97,8, 60)
(12363,85,40,8, 60)
(40992,26,71,8, 60)
(48705,37,92,6, 60)
(12340,52,8,4, 60)
(40789,28,92,4, 60)
(12511,70,13,8, 60)
(21084,78,2,4, 60)
(40437,88,1,8, 60)
(20677,1,69,4, 60)
(40444,10,82,6, 60)
(32156,18,62,6, 60)
(21369,1,68,4, 60)
(20493,65,10,8, 60)
(30692,37,92,4, 60)
(48954,89,31,6, 60)
(41231,37,81,6, 60)
(41269,47,92,6, 60)
(28559,35,90,4, 60)
(28557,18,72,4, 60)
(12865,81,27,6, 60)
(20188,70,14,8, 60)
(48133,93,28,4, 60)
(21603,18,61,8, 60)
(33183,61,19,8, 60)
(20140,94,20,4, 60)
(12044,77,12,4, 60)
(31203,16,61,4, 60)
(35179,11,78,8, 60)
(31646,84,9,6, 60)
(33157,98,12,8, 60)
(30701,46,91,4, 60)
(26390,9,73,8, 60)
(12732,35,100,6, 60)
(41075,33,98,6, 60)
(20409,84,40,4, 60)
(41094,11,69,8, 60)
(26422,5,60,8, 60)
(12114,92,38,4, 60)
(12786,80,24,4, 60)
(48929,100,1,4, 60)
(45601,62,10,4, 60)
(40027,59,3,6, 60)
(39983,31,87,4, 60)
(28820,99,33,4, 60)
(26064,91,10,8, 60)
(35240,50,94,4, 60)
(47620,35,100,6, 60)
(15654,30,71,4, 60)
(38801,41,96,8, 60)
(42203,14,99,6, 60)
(18568,72,27,4, 60)
(42441,3,69,4, 60)
(18953,56,1,6, 60)
(29971,90,34,6, 60)
(49535,79,23,4, 60)
(22430,82,29,6, 60)
(22607,7,52,6, 60)
(47493,74,9,8, 60)
(28339,16,71,8, 60)
(19207,71,6,8, 60)
(34898,62,18,4, 60)
(35929,43,100,4, 60)
(47485,43,99,6, 60)
(13856,97,42,4, 60)
(13940,43,99,6, 60)
(19008,46,91,4, 60)
(35940,73,8,8, 60)
(42315,52,8,4, 60)
(25765,78,21,4, 60)
(13671,43,100,6, 60)
(42270,68,3,6, 60)
(19065,5,100,6, 60)
(49500,11,100,8, 60)
(22432,48,93,8, 60)
(25725,55,10,8, 60)
(47411,71,9,8, 60)
(11465,18,71,4, 60)
(29635,18,62,8, 60)
(42253,56,1,4, 60)
(13638,30,95,6, 60)
(42685,46,91,8, 60)
(38787,2,88,8, 60)
(38840,61,7,4, 60)
(19267,11,76,8, 60)
(35813,4,100,4, 60)
(47317,93,49,8, 60)
(19346,44,100,6, 60)
(11394,55,10,8, 60)
(28392,47,92,4, 60)
(26874,44,99,6, 60)
(29967,28,91,4, 60)
(32804,9,74,4, 60)
(47342,84,29,8, 60)
(11417,3,90,8, 60)
(19327,41,100,4, 60)
(42584,62,7,4, 60)
(42598,55,10,6, 60)
(18946,9,94,8, 60)
(13817,63,8,8, 60)
(44936,78,11,8, 61)
(26389,37,92,6, 61)
(24424,21,98,8, 61)
(44975,72,7,8, 61)
(44990,63,9,8, 61)
(40092,92,49,6, 61)
(40113,89,2,6, 61)
(24498,40,95,8, 61)
(34057,15,90,6, 61)
(24621,41,97,8, 61)
(40116,27,91,8, 61)
(24627,92,7,6, 61)
(21376,93,40,8, 61)
(41174,31,90,4, 61)
(35909,36,81,8, 61)
(35921,88,3,8, 61)
(30298,94,40,8, 61)
(16504,56,1,8, 61)
(40134,19,84,6, 61)
(35199,12,68,4, 61)
(44792,24,79,4, 61)
(29945,7,62,4, 61)
(24619,38,81,8, 61)
(26467,55,10,8, 61)
(18728,95,50,6, 61)
(16165,20,72,8, 61)
(21463,68,3,6, 61)
(20272,67,1,4, 61)
(37198,37,82,8, 61)
(18185,33,99,4, 61)
(26437,52,8,8, 61)
(38921,98,42,4, 61)
(16221,45,100,8, 61)
(26078,83,18,6, 61)
(20330,92,37,6, 61)
(23009,7,81,8, 61)
(25739,78,2,6, 61)
(44910,85,30,4, 61)
(36019,31,97,8, 61)
(20386,10,85,4, 61)
(42628,38,92,4, 61)
(31416,52,7,8, 61)
(42636,63,19,8, 61)
(44947,77,1,6, 61)
(32011,50,91,8, 61)
(26462,68,13,6, 61)
(35202,84,20,8, 61)
(45133,35,90,6, 61)
(26399,50,93,4, 61)
(30445,60,5,8, 61)
(31643,36,91,6, 61)
(25238,26,81,4, 61)
(18687,85,20,4, 61)
(35438,17,62,4, 61)
(18517,48,91,6, 61)
(40457,26,81,8, 61)
(40449,34,89,8, 61)
(42860,2,78,8, 61)
(40780,31,87,6, 61)
(15778,1,66,8, 61)
(33967,17,72,6, 61)
(26973,52,8,8, 61)
(30472,45,100,8, 61)
(38748,60,3,8, 61)
(38709,65,20,6, 61)
(40795,71,9,4, 61)
(18424,42,100,8, 61)
(45451,64,9,6, 61)
(18519,80,11,4, 61)
(42837,52,10,6, 61)
(35372,86,1,8, 61)
(40536,92,17,4, 61)
(38756,22,87,4, 61)
(33925,66,1,8, 61)
(42817,4,90,8, 61)
(20841,36,81,8, 61)
(15669,44,100,4, 61)
(20950,82,19,6, 61)
(15696,81,16,8, 61)
(34733,84,9,8, 61)
(30275,7,82,6, 61)
(36624,76,11,4, 61)
(15723,89,13,4, 61)
(31751,92,39,4, 61)
(45547,33,98,4, 61)
(40555,13,70,8, 61)
(35374,24,100,4, 61)
(29757,8,92,6, 61)
(45556,48,92,4, 61)
(22742,99,32,4, 61)
(45446,62,10,4, 61)
(40416,94,20,8, 61)
(34757,44,99,8, 61)
(20564,57,1,8, 61)
(40256,69,4,8, 61)
(25231,83,40,4, 61)
(21332,36,91,4, 61)
(42691,1,76,4, 61)
(40167,42,100,8, 61)
(29682,17,82,4, 61)
(45200,12,78,6, 61)
(37002,54,10,8, 61)
(30427,85,40,8, 61)
(26918,12,88,8, 61)
(21347,34,99,8, 61)
(24656,13,90,4, 61)
(38643,20,65,6, 61)
(31746,67,11,6, 61)
(16050,20,74,6, 61)
(30464,72,8,8, 61)
(40879,62,19,4, 61)
(18386,1,78,8, 61)
(36877,60,5,8, 61)
(31773,18,92,6, 61)
(24793,62,8,6, 61)
(40332,42,99,6, 61)
(20641,14,70,8, 61)
(18621,45,100,8, 61)
(38701,5,70,6, 61)
(36952,82,39,4, 61)
(42721,50,91,4, 61)
(20628,14,90,4, 61)
(15978,47,92,4, 61)
(22884,35,90,6, 61)
(45269,6,61,6, 61)
(38817,100,44,6, 61)
(29627,1,80,4, 61)
(36956,40,92,4, 61)
(30425,81,37,4, 61)
(24293,51,8,8, 61)
(16540,28,92,8, 61)
(17264,15,80,8, 61)
(44048,93,28,6, 61)
(17274,85,20,4, 61)
(44026,52,10,8, 61)
(44006,96,21,4, 61)
(19672,85,10,4, 61)
(34526,14,100,8, 61)
(19663,72,30,8, 61)
(19626,43,98,4, 61)
(30353,40,91,4, 61)
(42219,51,9,8, 61)
(17365,69,12,4, 61)
(35845,12,89,4, 61)
(23653,46,91,4, 61)
(22048,45,100,4, 61)
(29892,77,11,8, 61)
(23673,85,20,6, 61)
(44060,71,18,6, 61)
(21996,34,100,4, 61)
(17892,7,92,4, 61)
(34328,99,44,4, 61)
(23794,99,3,4, 61)
(19751,94,9,4, 61)
(17216,12,69,4, 61)
(37928,38,92,8, 61)
(37889,21,76,8, 61)
(39167,35,90,8, 61)
(37890,11,69,8, 61)
(41705,69,11,4, 61)
(39527,59,4,6, 61)
(30369,69,11,6, 61)
(19726,79,12,4, 61)
(34892,93,29,6, 61)
(19589,23,88,8, 61)
(17418,97,12,4, 61)
(38249,15,70,6, 61)
(19442,24,80,4, 61)
(23495,70,11,6, 61)
(39394,72,9,4, 61)
(25552,63,19,8, 61)
(43739,25,90,8, 61)
(38138,24,100,8, 61)
(17719,30,92,8, 61)
(22267,90,35,6, 61)
(19407,69,4,6, 61)
(22262,13,80,6, 61)
(19374,41,100,8, 61)
(34466,69,14,6, 61)
(25563,21,87,4, 61)
(42069,84,39,8, 61)
(25568,99,44,6, 61)
(39409,91,36,8, 61)
(39414,63,9,6, 61)
(39419,89,21,4, 61)
(36110,40,83,4, 61)
(23630,28,71,6, 61)
(19225,37,82,6, 61)
(31932,64,20,8, 61)
(23362,2,89,6, 61)
(43578,46,91,8, 61)
(39265,17,61,4, 61)
(30347,93,48,6, 61)
(22130,55,10,4, 61)
(19315,58,1,6, 61)
(41948,58,3,6, 61)
(17732,77,11,8, 61)
(29998,6,91,6, 61)
(17723,16,91,8, 61)
(38107,38,83,4, 61)
(34885,35,90,4, 61)
(23322,28,91,8, 61)
(19811,16,61,4, 61)
(44173,16,61,8, 61)
(20157,78,12,6, 61)
(23135,95,30,8, 61)
(20114,7,61,4, 61)
(31990,52,10,6, 61)
(43284,78,3,4, 61)
(41343,28,72,8, 61)
(21617,69,13,8, 61)
(23140,78,22,4, 61)
(16792,57,1,6, 61)
(16805,47,91,6, 61)
(24133,68,11,8, 61)
(39815,83,9,4, 61)
(36055,52,7,6, 61)
(44481,69,3,8, 61)
(20101,35,100,8, 61)
(31860,25,90,6, 61)
(24244,12,98,6, 61)
(34829,93,29,6, 61)
(41226,84,29,4, 61)
(23070,60,3,4, 61)
(20203,25,90,4, 61)
(35189,2,68,8, 61)
(34603,66,11,8, 61)
(18123,80,11,4, 61)
(34170,2,98,4, 61)
(21585,99,21,4, 61)
(41270,82,28,6, 61)
(44717,73,9,8, 61)
(16588,97,11,8, 61)
(16589,51,8,6, 61)
(44706,89,21,6, 61)
(42477,21,100,8, 61)
(21601,32,89,8, 61)
(22483,39,93,4, 61)
(21548,59,1,4, 61)
(23170,27,91,6, 61)
(20058,99,34,8, 61)
(34562,38,82,8, 61)
(19960,44,99,8, 61)
(37702,22,79,6, 61)
(21898,97,22,4, 61)
(30313,37,91,6, 61)
(17078,48,93,8, 61)
(38386,50,92,6, 61)
(43384,48,91,4, 61)
(37705,35,90,8, 61)
(43408,70,14,8, 61)
(34547,21,77,6, 61)
(19145,88,11,4, 61)
(17146,18,73,6, 61)
(38295,60,5,8, 61)
(31538,49,94,4, 61)
(34857,48,92,4, 61)
(44313,41,99,6, 61)
(18005,74,10,8, 61)
(25757,47,92,6, 61)
(18008,72,10,8, 61)
(37540,74,10,4, 61)
(25427,45,100,6, 61)
(44428,51,10,8, 61)
(16900,88,21,4, 61)
(39773,55,10,4, 61)
(35663,27,91,6, 61)
(16917,9,64,6, 61)
(21804,44,100,6, 61)
(38401,12,89,6, 61)
(19982,41,100,6, 61)
(44363,71,30,6, 61)
(37602,92,9,4, 61)
(22477,75,20,4, 61)
(44460,94,19,8, 61)
(31890,81,6,6, 61)
(25110,52,9,6, 61)
(50691,27,91,4, 61)
(48492,48,92,6, 61)
(45853,95,30,8, 61)
(45855,29,91,4, 61)
(33373,44,99,8, 61)
(12209,41,98,8, 61)
(33253,78,1,6, 61)
(28860,48,92,6, 61)
(10887,15,100,4, 61)
(15374,51,10,6, 61)
(46792,47,91,6, 61)
(49849,25,90,6, 61)
(12591,77,1,4, 61)
(50605,39,92,8, 61)
(10097,22,98,4, 61)
(32687,74,20,8, 61)
(31339,18,73,6, 61)
(14674,3,58,6, 61)
(28863,43,100,8, 61)
(28724,79,1,6, 61)
(49386,52,8,4, 61)
(11710,27,91,4, 61)
(50901,15,90,4, 61)
(50145,37,82,4, 61)
(33435,5,60,6, 61)
(15467,94,9,4, 61)
(11925,25,80,8, 61)
(30796,78,11,8, 61)
(31301,29,92,8, 61)
(49128,50,91,4, 61)
(28858,91,48,6, 61)
(50238,23,98,8, 61)
(12755,13,68,6, 61)
(30857,19,94,6, 61)
(15442,97,42,6, 61)
(30508,45,100,4, 61)
(49357,78,3,4, 61)
(50087,80,3,6, 61)
(48157,88,3,4, 61)
(27843,86,21,8, 61)
(47631,44,100,6, 61)
(10635,76,1,8, 61)
(33757,28,91,8, 61)
(48194,12,77,8, 61)
(32420,19,84,6, 61)
(46385,84,29,8, 61)
(46087,100,31,6, 61)
(11128,91,39,6, 61)
(32254,22,97,6, 61)
(28850,94,9,8, 61)
(29440,71,30,6, 61)
(13430,93,19,8, 61)
(10678,43,100,6, 61)
(48777,71,29,6, 61)
(11552,12,89,8, 61)
(46414,31,97,6, 61)
(13310,64,9,6, 61)
(13409,54,10,4, 61)
(33461,46,91,6, 61)
(15197,83,29,6, 61)
(50416,31,100,4, 61)
(46051,5,90,4, 61)
(46756,64,19,6, 61)
(50332,91,27,8, 61)
(29083,71,10,6, 61)
(12841,77,21,8, 61)
(14700,40,83,6, 61)
(29527,8,53,4, 61)
(12061,8,52,4, 61)
(11957,55,10,6, 61)
(33164,73,30,8, 61)
(50684,19,71,6, 61)
(11491,11,98,8, 61)
(46121,29,83,4, 61)
(11109,65,20,4, 61)
(11506,89,13,6, 61)
(49099,72,30,4, 61)
(47146,75,30,4, 61)
(30785,25,100,8, 61)
(15151,81,6,8, 61)
(49537,44,100,6, 61)
(11108,14,99,4, 61)
(48669,40,95,8, 61)
(31323,38,81,8, 61)
(48214,49,92,8, 61)
(47917,67,11,6, 61)
(48813,71,26,8, 61)
(10819,54,10,8, 61)
(29034,56,1,8, 61)
(32289,89,3,8, 61)
(46868,66,11,8, 61)
(50768,47,92,4, 61)
(47506,41,98,4, 61)
(33882,93,49,6, 61)
(13092,21,100,4, 61)
(33732,50,92,4, 61)
(48710,26,81,4, 61)
(28535,40,92,8, 61)
(31211,94,10,8, 61)
(31375,82,28,8, 61)
(32242,79,12,4, 61)
(48895,70,15,8, 61)
(14508,38,93,4, 61)
(30599,18,81,8, 61)
(13851,17,62,4, 61)
(13876,66,11,4, 61)
(33479,67,1,6, 61)
(32952,70,11,8, 61)
(11026,91,29,4, 61)
(49252,8,82,6, 61)
(29526,88,33,6, 61)
(13008,57,1,8, 61)
(27969,92,28,6, 61)
(12331,22,88,4, 61)
(10695,27,72,6, 61)
(45709,81,29,8, 61)
(49710,26,71,8, 61)
(48887,95,10,8, 61)
(47960,12,89,8, 61)
(14966,36,91,8, 61)
(30900,96,1,4, 61)
(48717,55,10,8, 61)
(27997,28,71,4, 61)
(49775,48,93,4, 61)
(49740,19,82,6, 61)
(12118,56,1,4, 61)
(15481,45,100,6, 61)
(10538,62,10,8, 61)
(46986,85,30,8, 61)
(11900,49,94,6, 61)
(33329,28,71,4, 61)
(47536,93,49,6, 61)
(14200,52,8,8, 61)
(50904,36,91,4, 61)
(31370,76,11,8, 61)
(47215,39,94,6, 61)
(15610,58,1,6, 61)
(14982,34,90,8, 61)
(50574,86,31,4, 61)
(30746,32,100,6, 61)
(46634,71,26,4, 61)
(46725,40,82,4, 61)
(27799,64,9,6, 61)
(12509,48,92,6, 61)
(13004,49,93,8, 61)
(30406,22,98,4, 62)
(46766,22,78,4, 62)
(49096,15,90,4, 62)
(34361,74,9,4, 62)
(23234,26,91,6, 62)
(46372,79,24,6, 62)
(24052,97,42,8, 62)
(10272,82,19,8, 62)
(37593,99,14,8, 62)
(28053,45,100,8, 62)
(48370,50,94,4, 62)
(44040,23,88,6, 62)
(50485,51,7,6, 62)
(16995,69,13,8, 62)
(34858,99,24,8, 62)
(26350,96,21,8, 62)
(49223,11,88,6, 62)
(11846,50,93,4, 62)
(32666,63,18,4, 62)
(25985,85,40,6, 62)
(38096,48,93,6, 62)
(30559,60,3,6, 62)
(19223,43,98,8, 62)
(27297,100,25,8, 62)
(28354,4,99,4, 62)
(32082,47,92,6, 62)
(14365,71,30,8, 62)
(11893,8,53,6, 62)
(47439,53,8,8, 62)
(31739,88,21,8, 62)
(28226,9,92,4, 62)
(14932,45,100,8, 62)
(44191,8,81,4, 62)
(13650,32,87,4, 62)
(44196,46,91,8, 62)
(24451,60,2,4, 62)
(42262,14,70,6, 62)
(37015,61,16,4, 62)
(19167,9,94,8, 62)
(14909,52,8,6, 62)
(40983,87,31,8, 62)
(25228,74,30,6, 62)
(21902,14,80,4, 62)
(49175,87,22,4, 62)
(49192,56,1,6, 62)
(40957,12,98,8, 62)
(20523,27,81,6, 62)
(17178,62,18,4, 62)
(43293,10,74,6, 62)
(28774,65,20,6, 62)
(40966,44,100,8, 62)
(47483,96,1,4, 62)
(34569,76,11,4, 62)
(20515,58,1,8, 62)
(44297,81,8,4, 62)
(28005,31,89,6, 62)
(42310,42,100,6, 62)
(46355,29,73,6, 62)
(26797,88,3,4, 62)
(32669,68,12,6, 62)
(39599,14,100,4, 62)
(44293,24,89,6, 62)
(30802,77,2,6, 62)
(10866,42,100,4, 62)
(21867,30,82,6, 62)
(46275,74,9,6, 62)
(34332,25,100,6, 62)
(39612,55,10,8, 62)
(48434,100,25,4, 62)
(43636,4,59,4, 62)
(21453,75,20,8, 62)
(47190,41,100,8, 62)
(42601,4,80,8, 62)
(40035,88,31,8, 62)
(29340,49,94,8, 62)
(25384,60,1,6, 62)
(21499,58,1,4, 62)
(11085,34,89,6, 62)
(40012,82,38,6, 62)
(17716,27,71,6, 62)
(14583,70,12,8, 62)
(43439,42,100,4, 62)
(27199,87,22,8, 62)
(21511,19,94,6, 62)
(34803,48,92,8, 62)
(42571,58,2,8, 62)
(34461,8,61,8, 62)
(39989,39,92,6, 62)
(48854,38,92,8, 62)
(27132,70,3,8, 62)
(26865,63,18,6, 62)
(21356,59,3,6, 62)
(33598,71,30,4, 62)
(24544,32,88,4, 62)
(26066,60,3,4, 62)
(18826,45,100,4, 62)
(27182,37,91,4, 62)
(12494,67,11,8, 62)
(48560,21,96,8, 62)
(36403,52,8,8, 62)
(46703,4,80,6, 62)
(35542,97,31,4, 62)
(47202,83,8,6, 62)
(12473,49,93,6, 62)
(47227,76,11,6, 62)
(42673,75,30,8, 62)
(11061,25,80,8, 62)
(46692,60,1,4, 62)
(18667,30,85,8, 62)
(28784,59,2,6, 62)
(31988,91,10,6, 62)
(38398,80,24,4, 62)
(20776,22,90,4, 62)
(24141,99,24,4, 62)
(11065,33,89,8, 62)
(28130,53,9,8, 62)
(40094,91,40,8, 62)
(35361,34,99,6, 62)
(34503,90,15,4, 62)
(43562,59,1,6, 62)
(34777,84,10,8, 62)
(26101,73,28,6, 62)
(48866,75,30,4, 62)
(47282,98,23,4, 62)
(23412,58,2,6, 62)
(40074,26,71,8, 62)
(21417,56,1,4, 62)
(20768,7,91,8, 62)
(17826,68,3,4, 62)
(18835,25,90,4, 62)
(50465,97,31,4, 62)
(17919,20,72,8, 62)
(29181,40,85,4, 62)
(17411,73,9,8, 62)
(32354,16,71,6, 62)
(18951,95,10,4, 62)
(20847,86,1,4, 62)
(47154,97,31,4, 62)
(20614,66,11,8, 62)
(11121,99,21,8, 62)
(31721,89,4,6, 62)
(49906,27,82,8, 62)
(43380,51,10,8, 62)
(40895,74,20,4, 62)
(21698,36,81,4, 62)
(43910,2,60,6, 62)
(29290,92,50,4, 62)
(21708,21,78,8, 62)
(31910,29,84,4, 62)
(43364,46,91,6, 62)
(23091,7,51,6, 62)
(28852,22,97,8, 62)
(40907,45,100,6, 62)
(10586,44,100,8, 62)
(35660,71,29,8, 62)
(37025,34,100,8, 62)
(40665,27,82,4, 62)
(32106,78,23,6, 62)
(23074,45,100,4, 62)
(17288,47,92,6, 62)
(21318,28,83,8, 62)
(24642,13,79,6, 62)
(21995,79,11,8, 62)
(17453,61,7,4, 62)
(26312,96,31,8, 62)
(39961,89,23,8, 62)
(14631,4,60,6, 62)
(13947,14,69,4, 62)
(28670,9,74,6, 62)
(23450,95,40,6, 62)
(37412,37,82,8, 62)
(43771,97,41,4, 62)
(30935,95,10,8, 62)
(28324,3,58,8, 62)
(24565,27,72,8, 62)
(42460,35,90,4, 62)
(31051,17,82,6, 62)
(21621,13,68,8, 62)
(33616,11,76,6, 62)
(37077,15,80,8, 62)
(17532,41,99,8, 62)
(18927,44,99,4, 62)
(50680,88,12,6, 62)
(13767,36,91,8, 62)
(32266,18,91,6, 62)
(35621,37,91,8, 62)
(38140,32,99,6, 62)
(20829,3,90,8, 62)
(39895,78,2,6, 62)
(42731,45,100,4, 62)
(39891,13,79,6, 62)
(40872,75,10,8, 62)
(35616,56,1,6, 62)
(16968,12,88,6, 62)
(42095,31,96,4, 62)
(14083,67,2,4, 62)
(28567,82,18,4, 62)
(15344,45,100,8, 62)
(12893,14,90,8, 62)
(27860,73,9,6, 62)
(32993,96,11,6, 62)
(35183,54,10,6, 62)
(23643,31,96,4, 62)
(18221,86,31,8, 62)
(25690,9,52,8, 62)
(39081,30,93,8, 62)
(19755,71,28,4, 62)
(33834,4,69,4, 62)
(15392,37,92,8, 62)
(38274,82,17,6, 62)
(45201,71,19,6, 62)
(35045,95,30,4, 62)
(47898,25,80,4, 62)
(48160,99,42,4, 62)
(22818,58,3,6, 62)
(31694,46,91,8, 62)
(35053,38,83,4, 62)
(41314,37,91,6, 62)
(22484,33,100,4, 62)
(16059,52,8,8, 62)
(22817,44,100,8, 62)
(36750,24,99,4, 62)
(15433,59,1,8, 62)
(45942,27,81,6, 62)
(41718,42,99,4, 62)
(41719,19,62,6, 62)
(50035,28,92,8, 62)
(20312,97,2,8, 62)
(15263,69,3,8, 62)
(20996,13,88,8, 62)
(24396,10,95,8, 62)
(28755,26,81,6, 62)
(39192,17,91,6, 62)
(16952,75,30,6, 62)
(27050,60,2,6, 62)
(28715,27,82,4, 62)
(45986,84,29,8, 62)
(27887,23,98,4, 62)
(10683,43,99,6, 62)
(35012,79,3,6, 62)
(30855,30,83,4, 62)
(45983,60,4,4, 62)
(34086,20,82,8, 62)
(22385,66,1,4, 62)
(19681,28,71,6, 62)
(45085,74,9,6, 62)
(23351,86,1,4, 62)
(15299,50,94,8, 62)
(46950,7,92,6, 62)
(33815,80,1,6, 62)
(22835,77,11,8, 62)
(29975,20,73,8, 62)
(18423,16,81,4, 62)
(10114,74,19,8, 62)
(45126,65,20,6, 62)
(36244,49,94,6, 62)
(18160,99,12,6, 62)
(19789,46,91,8, 62)
(28991,44,99,6, 62)
(48729,62,18,8, 62)
(35442,51,10,4, 62)
(45717,47,91,8, 62)
(49768,20,62,4, 62)
(26508,17,82,8, 62)
