#(id,from,to,speed,planTime)
(41507,35,90,4, 94)
(42711,4,99,6, 94)
(18651,57,2,4, 94)
(33947,27,71,4, 94)
(37911,2,59,6, 94)
(41172,22,78,4, 94)
(23595,99,11,6, 94)
(23501,55,10,8, 94)
(20485,26,81,6, 94)
(41001,58,2,8, 94)
(37043,21,97,8, 94)
(16240,60,5,4, 94)
(16241,10,61,8, 94)
(18328,29,82,6, 94)
(13711,83,20,6, 94)
(43041,7,61,8, 94)
(34662,56,1,8, 94)
(28346,65,20,4, 94)
(35920,68,3,8, 94)
(28355,44,99,4, 94)
(27555,88,11,8, 94)
(13677,34,99,4, 94)
(47436,91,39,6, 94)
(37001,57,1,8, 94)
(16338,84,9,6, 94)
(23478,16,71,4, 94)
(47465,88,22,4, 94)
(30027,55,10,4, 94)
(27003,52,10,8, 94)
(32074,8,53,8, 94)
(16198,46,91,4, 94)
(47343,44,99,4, 94)
(16069,100,33,8, 94)
(29606,67,1,6, 94)
(20350,27,72,6, 94)
(37110,74,30,6, 94)
(33429,11,67,8, 94)
(31573,84,29,8, 94)
(25265,32,87,6, 94)
(27607,4,89,6, 94)
(16158,66,1,4, 94)
(18356,86,21,4, 94)
(41162,84,30,8, 94)
(36420,76,21,4, 94)
(28310,23,78,6, 94)
(23957,59,1,4, 94)
(34064,69,11,8, 94)
(13808,65,20,4, 94)
(45128,25,80,8, 94)
(47324,5,80,8, 94)
(37070,72,18,4, 94)
(28319,72,20,6, 94)
(18338,100,3,6, 94)
(21992,43,98,6, 94)
(22031,88,11,8, 94)
(24269,20,61,8, 94)
(46730,64,20,8, 94)
(14484,54,10,8, 94)
(39201,84,20,4, 94)
(24059,70,11,8, 94)
(25417,80,12,8, 94)
(19019,47,92,8, 94)
(37549,13,69,8, 94)
(46234,38,93,8, 94)
(17428,19,73,6, 94)
(22352,67,1,4, 94)
(36287,41,100,6, 94)
(34851,60,1,4, 94)
(37771,31,87,8, 94)
(15416,90,11,4, 94)
(24156,56,1,4, 94)
(42057,36,81,6, 94)
(18968,19,62,4, 94)
(45842,47,91,8, 94)
(14919,55,10,8, 94)
(15432,70,3,4, 94)
(14915,29,93,8, 94)
(45829,33,99,4, 94)
(39223,4,99,6, 94)
(46172,64,9,4, 94)
(24041,48,91,4, 94)
(37598,43,98,4, 94)
(33745,19,94,4, 94)
(22375,55,10,6, 94)
(46039,99,41,8, 94)
(26785,74,9,6, 94)
(25785,63,18,6, 94)
(29853,40,94,6, 94)
(42276,73,18,4, 94)
(19264,59,3,4, 94)
(37638,46,91,4, 94)
(23900,65,10,8, 94)
(39162,1,66,4, 94)
(42451,82,39,8, 94)
(45958,61,18,4, 94)
(42300,36,81,4, 94)
(45947,75,20,8, 94)
(39193,61,9,4, 94)
(15322,45,100,6, 94)
(33752,80,4,6, 94)
(36270,46,91,6, 94)
(45939,96,1,6, 94)
(36273,25,100,8, 94)
(27869,1,96,4, 94)
(15075,89,13,4, 94)
(15309,41,99,8, 94)
(24180,38,92,4, 94)
(41952,7,82,6, 94)
(41939,34,90,4, 94)
(37405,61,17,4, 94)
(42622,72,19,8, 94)
(46566,51,9,4, 94)
(33605,73,28,4, 94)
(41772,97,42,4, 94)
(37387,8,61,6, 94)
(15579,3,58,4, 94)
(19676,56,1,6, 94)
(41758,95,10,8, 94)
(19692,58,1,4, 94)
(42595,96,11,6, 94)
(27781,6,71,8, 94)
(23737,28,73,8, 94)
(46622,92,50,8, 94)
(30264,23,90,8, 94)
(14573,98,32,6, 94)
(45644,6,81,4, 94)
(27761,51,6,4, 94)
(37373,44,100,4, 94)
(23717,42,97,8, 94)
(46693,46,91,4, 94)
(34774,86,1,6, 94)
(33906,51,9,6, 94)
(27039,91,16,6, 94)
(22464,49,91,8, 94)
(36216,67,1,6, 94)
(35826,40,94,6, 94)
(41908,23,88,6, 94)
(45809,74,10,6, 94)
(45806,28,72,8, 94)
(45789,67,12,6, 94)
(19527,66,1,8, 94)
(41901,2,70,4, 94)
(37802,65,20,4, 94)
(46399,22,97,4, 94)
(42485,61,17,6, 94)
(14685,34,90,4, 94)
(27810,89,34,4, 94)
(15508,13,69,6, 94)
(15515,4,89,4, 94)
(25822,35,90,8, 94)
(18838,35,100,6, 94)
(24207,96,31,8, 94)
(41830,97,41,6, 94)
(30575,100,4,8, 94)
(46494,57,2,6, 94)
(45711,26,91,6, 94)
(41800,16,91,4, 94)
(18867,17,81,8, 94)
(16439,26,71,6, 94)
(19180,14,80,8, 94)
(43417,15,80,4, 94)
(16783,56,1,6, 94)
(16791,85,40,6, 94)
(20874,62,9,4, 94)
(17658,92,18,8, 94)
(27323,28,92,8, 94)
(43705,39,91,6, 94)
(21198,2,78,4, 94)
(18000,87,1,8, 94)
(25608,56,1,6, 94)
(35671,69,4,4, 94)
(13180,65,20,8, 94)
(28495,36,81,8, 94)
(21188,76,1,4, 94)
(20947,12,70,6, 94)
(40336,75,10,4, 94)
(13174,25,90,6, 94)
(38354,79,11,6, 94)
(16848,85,20,8, 94)
(40266,60,1,8, 94)
(35508,96,11,8, 94)
(23064,32,89,8, 94)
(25023,25,90,6, 94)
(44580,10,74,8, 94)
(12657,80,25,8, 94)
(17238,60,1,8, 94)
(40211,8,83,6, 94)
(40668,42,100,6, 94)
(18002,56,1,4, 94)
(48361,71,20,4, 94)
(13305,91,50,8, 94)
(20856,50,93,8, 94)
(40258,79,13,6, 94)
(16757,88,1,6, 94)
(44123,9,53,8, 94)
(32296,63,18,6, 94)
(40654,45,100,4, 94)
(25152,80,14,8, 94)
(31753,91,38,8, 94)
(21162,19,83,8, 94)
(29753,40,82,8, 94)
(38714,76,1,6, 94)
(39835,1,56,8, 94)
(21068,98,33,6, 94)
(16966,37,91,8, 94)
(27187,64,9,6, 94)
(34265,34,99,6, 94)
(48150,3,90,6, 94)
(40381,81,26,6, 94)
(35446,45,100,6, 94)
(17799,30,92,8, 94)
(44324,10,65,4, 94)
(34275,8,82,4, 94)
(48112,55,10,6, 94)
(32049,94,19,6, 94)
(44321,71,6,8, 94)
(36728,16,71,8, 94)
(27184,68,1,4, 94)
(35435,85,20,4, 94)
(44386,8,72,8, 94)
(44242,67,1,8, 94)
(16866,75,10,4, 94)
(34459,77,1,4, 94)
(21466,71,9,4, 94)
(16444,67,1,8, 94)
(36793,42,98,6, 94)
(43685,95,10,4, 94)
(24886,39,83,8, 94)
(36057,92,39,4, 94)
(43453,52,10,4, 94)
(35999,66,11,6, 94)
(44222,60,2,8, 94)
(40508,15,100,4, 94)
(23199,82,7,8, 94)
(17101,15,70,4, 94)
(31209,30,91,8, 94)
(39816,78,1,4, 94)
(31208,39,91,4, 94)
(31224,70,2,4, 94)
(12645,52,8,8, 94)
(23342,39,92,4, 94)
(39886,93,20,4, 94)
(34181,27,82,4, 94)
(25133,72,7,4, 94)
(16623,33,88,4, 94)
(40169,45,100,8, 94)
(44678,100,32,8, 94)
(40715,23,98,6, 94)
(21518,67,2,8, 94)
(17574,100,13,4, 94)
(39686,5,90,6, 94)
(25728,48,92,4, 94)
(16586,40,81,6, 94)
(47713,100,4,6, 94)
(33302,87,11,4, 94)
(33336,75,20,6, 94)
(20792,100,42,4, 94)
(36102,86,11,8, 94)
(39665,54,10,4, 94)
(20740,67,1,6, 94)
(39669,45,100,6, 94)
(35358,9,54,6, 94)
(13537,30,84,8, 94)
(28410,69,14,8, 94)
(33330,36,81,4, 94)
(40119,75,30,8, 94)
(27233,20,65,4, 94)
(44780,50,93,8, 94)
(33313,32,99,8, 94)
(17371,37,81,8, 94)
(35348,86,11,4, 94)
(40149,36,91,6, 94)
(34417,21,86,6, 94)
(38209,68,3,8, 94)
(23396,42,98,4, 94)
(43989,26,91,8, 94)
(36973,56,1,6, 94)
(13345,88,1,4, 94)
(48575,18,93,8, 94)
(35930,21,77,6, 94)
(28377,91,17,4, 94)
(16700,20,95,6, 94)
(18196,2,99,4, 94)
(43178,3,89,6, 94)
(21329,16,91,6, 94)
(21850,35,100,4, 94)
(23360,24,99,8, 94)
(32313,100,41,4, 94)
(44644,8,61,8, 94)
(40683,28,81,8, 94)
(43935,25,100,8, 94)
(25218,19,74,6, 94)
(33068,49,92,8, 94)
(23418,46,91,4, 94)
(13386,82,38,6, 94)
(26264,10,85,4, 94)
(43313,32,99,8, 94)
(17297,62,7,8, 94)
(17478,43,98,4, 94)
(30254,39,81,4, 95)
(33889,97,1,8, 95)
(17497,48,93,4, 95)
(17404,4,89,4, 95)
(27907,7,82,8, 95)
(42298,1,79,8, 95)
(42566,54,9,6, 95)
(36015,14,80,4, 95)
(22844,27,91,8, 95)
(38603,14,79,4, 95)
(34400,18,92,8, 95)
(45984,53,9,8, 95)
(31109,18,92,8, 95)
(43868,43,100,6, 95)
(15275,29,82,8, 95)
(50604,78,2,8, 95)
(15553,48,93,4, 95)
(34806,36,91,8, 95)
(42587,73,9,8, 95)
(34432,53,10,4, 95)
(15511,28,73,8, 95)
(18945,18,81,4, 95)
(22935,5,70,4, 95)
(19097,8,93,8, 95)
(29640,6,91,8, 95)
(32497,70,14,6, 95)
(26894,29,84,6, 95)
(11467,21,96,4, 95)
(11551,51,6,8, 95)
(45895,11,96,4, 95)
(23853,31,96,8, 95)
(27853,35,100,6, 95)
(17606,52,8,6, 95)
(43761,89,23,4, 95)
(39113,9,63,4, 95)
(35869,34,90,8, 95)
(17263,32,89,4, 95)
(45849,83,39,6, 95)
(44119,17,91,4, 95)
(38665,18,91,8, 95)
(23842,42,99,4, 95)
(17515,48,92,8, 95)
(37812,71,18,4, 95)
(17522,76,1,4, 95)
(26852,5,60,6, 95)
(49836,36,91,6, 95)
(23026,42,100,4, 95)
(43693,99,24,4, 95)
(31903,73,29,8, 95)
(22892,8,82,4, 95)
(17570,64,9,6, 95)
(37741,33,88,8, 95)
(11560,12,69,8, 95)
(27319,90,12,8, 95)
(44146,43,99,6, 95)
(18932,80,25,8, 95)
(30860,55,10,4, 95)
(27262,80,23,8, 95)
(17141,40,84,4, 95)
(30328,44,100,4, 95)
(29344,10,61,4, 95)
(25620,98,33,8, 95)
(23548,32,98,4, 95)
(22588,11,77,4, 95)
(45145,43,99,6, 95)
(31933,100,42,6, 95)
(18369,11,80,8, 95)
(27597,67,12,6, 95)
(34051,80,2,8, 95)
(16105,79,22,6, 95)
(38024,18,82,4, 95)
(16643,43,98,8, 95)
(22747,42,100,8, 95)
(38983,48,93,4, 95)
(42928,9,54,6, 95)
(45238,55,10,8, 95)
(16046,100,5,6, 95)
(45250,2,87,8, 95)
(31576,94,10,6, 95)
(16705,65,20,8, 95)
(49304,38,82,8, 95)
(15985,100,34,6, 95)
(50501,83,30,8, 95)
(45305,32,89,8, 95)
(38994,17,92,4, 95)
(11748,7,71,8, 95)
(44693,95,40,4, 95)
(27590,1,56,8, 95)
(30299,99,4,6, 95)
(11714,57,1,8, 95)
(38926,49,91,6, 95)
(18239,40,84,4, 95)
(50510,58,1,6, 95)
(22650,50,94,8, 95)
(43092,41,96,6, 95)
(27546,64,9,4, 95)
(23487,73,30,8, 95)
(16327,7,61,6, 95)
(44850,23,88,6, 95)
(44845,61,7,4, 95)
(42876,99,12,6, 95)
(34653,38,82,6, 95)
(44799,57,1,8, 95)
(18283,77,22,6, 95)
(45054,37,91,8, 95)
(16234,33,90,4, 95)
(38873,15,80,6, 95)
(38095,50,94,8, 95)
(11745,47,92,8, 95)
(16526,97,32,8, 95)
(16194,40,84,4, 95)
(18109,37,81,8, 95)
(38856,37,81,4, 95)
(45011,25,90,8, 95)
(34007,90,21,4, 95)
(45317,13,88,4, 95)
(25523,97,42,4, 95)
(49657,9,81,6, 95)
(11636,40,95,8, 95)
(31952,45,100,8, 95)
(45544,22,90,8, 95)
(45563,35,100,4, 95)
(50695,62,20,4, 95)
(34767,69,3,4, 95)
(44414,56,1,8, 95)
(15679,31,88,4, 95)
(17898,78,23,8, 95)
(29363,92,30,4, 95)
(33951,50,93,8, 95)
(43487,50,92,4, 95)
(32854,12,89,4, 95)
(28892,29,92,4, 95)
(38780,32,98,8, 95)
(42651,84,19,4, 95)
(11834,64,19,4, 95)
(15641,51,8,6, 95)
(17863,74,19,4, 95)
(28997,30,74,6, 95)
(31856,84,40,6, 95)
(15599,53,10,6, 95)
(15597,15,100,8, 95)
(25497,47,92,4, 95)
(22825,97,1,6, 95)
(34756,52,7,6, 95)
(15761,47,91,6, 95)
(31546,65,20,4, 95)
(38805,71,18,6, 95)
(45342,51,7,8, 95)
(23320,29,93,4, 95)
(32235,58,2,6, 95)
(43337,34,90,8, 95)
(36183,15,80,8, 95)
(42798,36,91,8, 95)
(15890,26,81,8, 95)
(18012,14,69,4, 95)
(45419,14,79,8, 95)
(32436,14,89,4, 95)
(30984,54,9,4, 95)
(23309,2,79,4, 95)
(18614,74,30,4, 95)
(15831,48,93,6, 95)
(42738,1,80,4, 95)
(31862,100,22,4, 95)
(29022,9,92,4, 95)
(17955,72,27,6, 95)
(27422,79,11,4, 95)
(25750,48,92,8, 95)
(38795,92,47,6, 95)
(35893,41,98,8, 95)
(15844,87,2,4, 95)
(40030,29,83,8, 95)
(42092,53,10,4, 95)
(25663,80,12,8, 95)
(25300,89,1,8, 95)
(35217,79,24,6, 95)
(41129,47,91,8, 95)
(12954,75,10,8, 95)
(47211,62,10,8, 95)
(37139,36,91,8, 95)
(24557,90,3,8, 95)
(26187,45,100,4, 95)
(32946,99,14,8, 95)
(39510,82,20,4, 95)
(13871,77,1,8, 95)
(13855,64,9,6, 95)
(37078,44,99,6, 95)
(24477,48,93,8, 95)
(26198,87,31,4, 95)
(12182,57,2,4, 95)
(41078,64,19,4, 95)
(20432,71,6,8, 95)
(13813,68,3,4, 95)
(41051,75,20,4, 95)
(20471,16,71,8, 95)
(36426,7,72,8, 95)
(47361,60,3,8, 95)
(13747,74,10,8, 95)
(10915,16,91,4, 95)
(47374,38,82,6, 95)
(10104,39,83,6, 95)
(26377,71,19,6, 95)
(30886,64,10,8, 95)
(13031,78,23,4, 95)
(36388,66,1,8, 95)
(26182,44,99,4, 95)
(20006,70,3,6, 95)
(14273,63,10,6, 95)
(24969,39,83,4, 95)
(39431,29,73,6, 95)
(24966,46,91,4, 95)
(32928,9,71,8, 95)
(20082,45,100,8, 95)
(29999,92,20,4, 95)
(48192,61,20,4, 95)
(22120,53,8,8, 95)
(20109,12,78,8, 95)
(33477,64,10,6, 95)
(22118,91,6,8, 95)
(30774,33,99,6, 95)
(33467,46,91,6, 95)
(10028,41,99,8, 95)
(28807,92,10,4, 95)
(10958,31,90,6, 95)
(48925,33,88,6, 95)
(20254,52,10,8, 95)
(24963,48,93,6, 95)
(41210,80,2,6, 95)
(14069,65,10,4, 95)
(10945,88,33,8, 95)
(47117,77,11,6, 95)
(20278,9,84,4, 95)
(35467,43,99,8, 95)
(37199,96,31,6, 95)
(36713,81,19,4, 95)
(29819,44,100,4, 95)
(13728,63,20,4, 95)
(29708,47,92,4, 95)
(13214,14,99,6, 95)
(40652,65,10,8, 95)
(13538,69,2,4, 95)
(10074,42,99,8, 95)
(13479,61,18,8, 95)
(32031,82,20,8, 95)
(47899,17,61,6, 95)
(24721,92,39,8, 95)
(40731,74,10,8, 95)
(13235,65,20,8, 95)
(40724,14,70,6, 95)
(13427,45,100,8, 95)
(35680,89,33,4, 95)
(21917,98,13,8, 95)
(50147,21,80,6, 95)
(20822,77,22,6, 95)
(13254,69,11,4, 95)
(39687,62,10,4, 95)
(40686,54,9,4, 95)
(20859,8,63,4, 95)
(13372,85,30,4, 95)
(20845,96,1,8, 95)
(10865,54,10,6, 95)
(13354,94,50,4, 95)
(36471,35,100,4, 95)
(36884,31,86,6, 95)
(47833,91,18,4, 95)
(13325,18,73,4, 95)
(39724,21,97,4, 95)
(36511,59,4,6, 95)
(40613,60,4,8, 95)
(20905,50,93,4, 95)
(40979,21,76,4, 95)
(24661,68,11,8, 95)
(35433,58,1,4, 95)
(10660,68,3,8, 95)
(28777,18,91,4, 95)
(47999,11,78,4, 95)
(40921,53,10,6, 95)
(20575,67,2,6, 95)
(35425,8,71,4, 95)
(20577,16,91,6, 95)
(36983,71,27,8, 95)
(24689,75,20,8, 95)
(36977,89,32,8, 95)
(28750,23,80,4, 95)
(47978,11,88,6, 95)
(33229,60,1,4, 95)
(47478,36,81,6, 95)
(20590,55,10,4, 95)
(28376,33,98,6, 95)
(20976,50,95,4, 95)
(26221,18,73,6, 95)
(40871,20,74,6, 95)
(33350,81,29,8, 95)
(40827,51,8,6, 95)
(31748,23,89,8, 95)
(21926,54,10,8, 95)
(40817,46,91,4, 95)
(30094,10,53,4, 95)
(21718,27,71,4, 95)
(24338,92,7,8, 95)
(24414,56,1,8, 95)
(34992,85,20,8, 95)
(48464,35,100,6, 95)
(28010,43,100,8, 95)
(36308,48,93,4, 95)
(32308,48,93,4, 95)
(36309,61,9,4, 95)
(22284,35,100,4, 95)
(10753,2,87,8, 95)
(28038,84,29,6, 95)
(49057,48,93,4, 95)
(19539,58,2,8, 95)
(26131,47,92,4, 95)
(24184,71,16,4, 95)
(41890,8,51,4, 95)
(42019,33,89,4, 95)
(40186,69,11,6, 95)
(41868,64,10,6, 95)
(41854,71,16,6, 95)
(41475,37,91,6, 95)
(14776,93,50,8, 95)
(31844,86,31,4, 95)
(25049,96,41,8, 95)
(50425,26,91,4, 95)
(46489,31,100,4, 95)
(12011,9,73,8, 95)
(40190,90,15,6, 95)
(48391,49,92,6, 95)
(39991,84,9,6, 95)
(41780,2,97,6, 95)
(46412,1,86,6, 95)
(39993,89,4,4, 95)
(24162,51,9,6, 95)
(32897,8,61,8, 95)
(26086,7,51,8, 95)
(48567,78,23,8, 95)
(50454,2,78,6, 95)
(42208,38,93,4, 95)
(15158,28,93,6, 95)
(42199,2,100,6, 95)
(25437,26,81,6, 95)
(25792,67,2,8, 95)
(42157,79,12,8, 95)
(15133,19,73,6, 95)
(35843,54,9,8, 95)
(42145,78,3,4, 95)
(37601,75,10,6, 95)
(42135,100,11,8, 95)
(24068,14,69,8, 95)
(24071,89,22,4, 95)
(40120,42,98,8, 95)
(15016,24,80,4, 95)
(10724,41,96,8, 95)
(27978,53,10,6, 95)
(33705,23,80,6, 95)
(24100,5,80,8, 95)
(36553,57,2,8, 95)
(39205,90,34,4, 95)
(46271,18,71,4, 95)
(26113,91,29,6, 95)
(31157,32,88,8, 95)
(21359,79,12,8, 95)
(33028,7,52,6, 95)
(40212,18,72,6, 95)
(26653,68,13,8, 95)
(39716,18,81,4, 95)
(48667,50,95,8, 95)
(31999,54,9,4, 95)
(41681,42,97,6, 95)
(46645,31,88,8, 95)
(46818,56,1,8, 95)
(41675,87,11,6, 95)
(24990,92,40,4, 95)
(35080,55,10,8, 95)
(24975,12,87,8, 95)
(24263,41,100,8, 95)
(46837,80,21,8, 95)
(26158,2,68,8, 95)
(19847,18,93,8, 95)
(41656,9,92,8, 95)
(24265,48,91,6, 95)
(46742,15,80,8, 95)
(21235,43,99,6, 95)
(28832,57,1,6, 95)
(22214,31,87,4, 95)
(29216,54,10,8, 95)
(32370,27,81,6, 95)
(12745,44,100,8, 95)
(36325,51,6,8, 95)
(28170,28,83,8, 95)
(36693,90,5,8, 95)
(48241,89,31,6, 95)
(48317,49,92,6, 95)
(22180,70,3,8, 95)
(22166,66,11,8, 95)
(37301,21,78,4, 95)
(48970,73,28,4, 95)
(22234,24,90,4, 95)
(21285,80,24,8, 95)
(12689,78,21,8, 95)
(14357,72,20,8, 95)
(46849,58,3,8, 95)
(41722,96,41,6, 95)
(40370,83,29,6, 95)
(29129,61,8,8, 95)
(48243,9,84,6, 95)
(27105,40,95,8, 96)
(30068,95,30,8, 96)
(10746,25,90,6, 96)
(43694,61,9,6, 96)
(21607,3,59,4, 96)
(35388,30,94,4, 96)
(34409,91,36,8, 96)
(22847,13,100,6, 96)
(31029,85,10,6, 96)
(22866,57,1,8, 96)
(40072,1,68,8, 96)
(18017,90,23,4, 96)
(21387,62,17,8, 96)
(21412,20,85,4, 96)
(29233,89,24,4, 96)
(18006,90,33,6, 96)
(21493,91,7,8, 96)
(43672,98,21,8, 96)
(29324,69,13,6, 96)
(32204,59,4,6, 96)
(35605,30,71,8, 96)
(20919,8,62,6, 96)
(40492,56,1,6, 96)
(43775,92,18,4, 96)
(43769,83,28,6, 96)
(26029,19,84,6, 96)
(17604,49,93,8, 96)
(17769,31,96,6, 96)
(27160,6,91,6, 96)
(50323,56,1,8, 96)
(34501,28,73,4, 96)
(49628,30,83,6, 96)
(31892,96,1,6, 96)
(39854,60,4,4, 96)
(43742,72,8,4, 96)
(21304,55,10,6, 96)
(49595,34,100,8, 96)
(43496,65,20,8, 96)
(17943,78,22,4, 96)
(35601,76,21,8, 96)
(43474,74,29,6, 96)
(38621,9,61,8, 96)
(21118,30,94,4, 96)
(43548,75,30,6, 96)
(21740,50,93,6, 96)
(17925,54,9,4, 96)
(43627,93,10,4, 96)
(38668,80,11,4, 96)
(49622,49,91,8, 96)
(25706,78,3,8, 96)
(43451,60,3,4, 96)
(31512,18,82,8, 96)
(35429,30,75,8, 96)
(10818,18,73,8, 96)
(49648,67,2,6, 96)
(17895,74,30,4, 96)
(17656,58,2,4, 96)
(38681,64,19,4, 96)
(42250,2,59,4, 96)
(21825,17,61,4, 96)
(32693,1,76,8, 96)
(18749,51,9,4, 96)
(41761,12,87,8, 96)
(32187,21,76,4, 96)
(26640,64,9,8, 96)
(30191,11,89,8, 96)
(19725,50,94,8, 96)
(19747,6,61,8, 96)
(19757,43,98,4, 96)
(42639,60,3,6, 96)
(41669,42,99,8, 96)
(26614,24,90,8, 96)
(49803,96,31,4, 96)
(39295,33,98,4, 96)
(19793,5,90,4, 96)
(10589,17,92,8, 96)
(41603,75,10,6, 96)
(39335,5,100,8, 96)
(18682,36,81,8, 96)
(41590,98,41,4, 96)
(39364,80,25,6, 96)
(10607,66,11,4, 96)
(10616,52,8,4, 96)
(19983,68,11,4, 96)
(35901,45,100,6, 96)
(25863,94,10,8, 96)
(35125,16,81,8, 96)
(35908,79,3,4, 96)
(41640,18,83,6, 96)
(35808,27,82,4, 96)
(42592,33,89,8, 96)
(49952,84,30,4, 96)
(31628,2,97,8, 96)
(29107,66,1,4, 96)
(42271,30,84,6, 96)
(31055,48,92,8, 96)
(39191,37,92,8, 96)
(42120,71,7,8, 96)
(19328,18,82,8, 96)
(19337,61,20,8, 96)
(26808,54,9,6, 96)
(22355,6,61,4, 96)
(19006,68,2,6, 96)
(22439,95,40,4, 96)
(34937,33,90,8, 96)
(11158,55,10,6, 96)
(39208,48,93,4, 96)
(10539,87,31,8, 96)
(42023,6,91,8, 96)
(26832,25,100,6, 96)
(18942,71,29,6, 96)
(30912,2,77,4, 96)
(41962,57,1,4, 96)
(10537,44,100,8, 96)
(35823,90,31,6, 96)
(42496,25,100,8, 96)
(41873,84,30,8, 96)
(34814,65,10,8, 96)
(19596,66,11,4, 96)
(26857,29,92,8, 96)
(41805,50,92,4, 96)
(18580,13,68,6, 96)
(20092,22,100,4, 96)
(22530,85,40,8, 96)
(26967,24,89,4, 96)
(49721,83,9,6, 96)
(18230,86,31,6, 96)
(18229,93,30,6, 96)
(38925,60,3,8, 96)
(22634,3,90,8, 96)
(38918,100,21,4, 96)
(22637,60,3,8, 96)
(39627,55,10,6, 96)
(10669,3,79,4, 96)
(40898,93,30,4, 96)
(43183,98,21,6, 96)
(26287,58,1,8, 96)
(22653,100,21,8, 96)
(29032,51,10,4, 96)
(43186,82,18,6, 96)
(18154,69,14,6, 96)
(40798,96,21,8, 96)
(32592,33,98,4, 96)
(38894,3,59,6, 96)
(18126,19,62,8, 96)
(43240,34,99,6, 96)
(18076,61,6,8, 96)
(43266,90,33,6, 96)
(38816,90,35,6, 96)
(50144,32,98,8, 96)
(18053,52,8,8, 96)
(35377,77,21,6, 96)
(21852,12,87,6, 96)
(31547,31,88,8, 96)
(32598,99,32,4, 96)
(43319,3,79,4, 96)
(31564,85,10,8, 96)
(43090,92,27,6, 96)
(42844,66,1,4, 96)
(34705,14,70,4, 96)
(35191,56,1,4, 96)
(10949,9,83,8, 96)
(18478,15,90,6, 96)
(42908,6,71,6, 96)
(49759,99,3,6, 96)
(30144,79,2,6, 96)
(35214,59,3,4, 96)
(18400,79,13,4, 96)
(38982,4,60,4, 96)
(41123,54,10,6, 96)
(26997,61,19,8, 96)
(20351,100,12,8, 96)
(18371,32,87,6, 96)
(49746,58,3,6, 96)
(20362,13,90,8, 96)
(20366,92,9,4, 96)
(43012,1,98,4, 96)
(41098,14,70,4, 96)
(41027,92,10,8, 96)
(18331,69,11,8, 96)
(30131,39,83,6, 96)
(49878,9,73,6, 96)
(18303,62,10,6, 96)
(30130,47,91,4, 96)
(25930,94,50,8, 96)
(20530,27,82,8, 96)
(31718,45,100,4, 96)
(50507,3,100,4, 96)
(26371,61,6,4, 96)
(32707,17,62,8, 96)
(37441,14,70,8, 96)
(13814,39,84,4, 96)
(27871,72,19,6, 96)
(28646,69,4,8, 96)
(44948,44,100,4, 96)
(29833,48,92,4, 96)
(33021,34,99,6, 96)
(44957,51,10,6, 96)
(15379,17,61,8, 96)
(37089,14,100,6, 96)
(24582,69,4,6, 96)
(36710,15,80,8, 96)
(47321,60,3,6, 96)
(47226,14,89,8, 96)
(38112,86,21,6, 96)
(28296,90,24,8, 96)
(45883,22,90,6, 96)
(16253,41,97,4, 96)
(23496,8,52,4, 96)
(49342,55,10,6, 96)
(45142,15,90,8, 96)
(25532,26,91,8, 96)
(38034,67,12,6, 96)
(10334,36,91,8, 96)
(49324,87,1,6, 96)
(12631,9,81,6, 96)
(45156,20,93,8, 96)
(12734,57,2,8, 96)
(44888,13,68,4, 96)
(25233,40,84,4, 96)
(33370,39,82,6, 96)
(36601,51,8,4, 96)
(48842,44,100,6, 96)
(48690,67,12,6, 96)
(31443,37,91,6, 96)
(27489,23,78,8, 96)
(15570,19,91,8, 96)
(33374,60,3,6, 96)
(28357,56,1,8, 96)
(16550,40,93,4, 96)
(44892,17,92,4, 96)
(48301,60,1,4, 96)
(30430,64,9,8, 96)
(29748,55,10,6, 96)
(37017,92,50,6, 96)
(49007,36,91,4, 96)
(12196,87,1,8, 96)
(31934,89,1,6, 96)
(16457,12,88,6, 96)
(24935,56,1,4, 96)
(37061,86,1,6, 96)
(12595,39,91,6, 96)
(13777,42,97,4, 96)
(11689,24,89,4, 96)
(16125,83,8,4, 96)
(13932,24,90,8, 96)
(46398,6,91,6, 96)
(33976,34,100,6, 96)
(15494,95,20,4, 96)
(14190,18,72,8, 96)
(33884,22,97,4, 96)
(50689,5,90,8, 96)
(46860,63,9,6, 96)
(15533,9,82,4, 96)
(11815,45,100,4, 96)
(14203,19,82,6, 96)
(15535,45,100,6, 96)
(28184,71,8,4, 96)
(28718,52,7,4, 96)
(49207,72,27,4, 96)
(50824,94,39,6, 96)
(33503,85,30,8, 96)
(27760,38,81,4, 96)
(33513,21,100,4, 96)
(45623,27,72,4, 96)
(37263,17,71,6, 96)
(45629,35,100,8, 96)
(15620,88,33,6, 96)
(48380,55,10,6, 96)
(15557,14,99,4, 96)
(15559,36,81,6, 96)
(37844,9,84,4, 96)
(30685,25,80,8, 96)
(11803,73,8,8, 96)
(14361,30,71,4, 96)
(34050,18,62,4, 96)
(45864,77,22,6, 96)
(34029,34,89,4, 96)
(16053,89,1,4, 96)
(23605,46,91,8, 96)
(23607,86,21,4, 96)
(49303,14,80,4, 96)
(28878,32,100,8, 96)
(14059,9,51,8, 96)
(49297,7,62,6, 96)
(15969,39,94,4, 96)
(11910,44,100,6, 96)
(15937,27,91,6, 96)
(15421,29,82,8, 96)
(37988,85,30,4, 96)
(14387,11,67,4, 96)
(47085,16,81,4, 96)
(45843,12,97,6, 96)
(10280,69,3,8, 96)
